event_id,event_type_id,event_name,time,country,currency,impact,actual,forecast,previous
398806,1041,Jobless Claims 4-Week Avg.,2019-12-26 13:30:00,United States,USD,Low Volatility Expected,228.00K,,225.75K
398726,567,4-Week Bill Auction,2019-12-26 16:30:00,United States,USD,Low Volatility Expected,1.555%,,1.510%
398727,1801,8-Week Bill Auction,2019-12-26 16:30:00,United States,USD,Low Volatility Expected,1.565%,,1.560%
398810,764,Foreign Exchange Flows,2019-12-26 17:30:00,Brazil,BRL,Low Volatility Expected,-13.690B,,-8.241B
398728,682,7-Year Note Auction,2019-12-26 18:00:00,United States,USD,Low Volatility Expected,1.835%,,1.719%
398729,441,Retail Sales (YoY),2019-12-26 19:00:00,Argentina,ARS,Moderate Volatility Expected,59.1%,,45.4%
398087,468,Consumer Confidence (Dec),2019-12-26 21:00:00,South Korea,KRW,Low Volatility Expected,100.4,,100.9
398091,1001,Jobs/applications ratio (Nov),2019-12-26 23:30:00,Japan,JPY,Moderate Volatility Expected,1.57,1.57,1.57
398090,328,Tokyo Core CPI (YoY) (Dec),2019-12-26 23:30:00,Japan,JPY,Moderate Volatility Expected,0.8%,0.6%,0.6%
398092,993,Tokyo CPI (YoY) (Dec),2019-12-26 23:30:00,Japan,JPY,Low Volatility Expected,0.9%,,0.8%
398088,1908,CPI Tokyo Ex Food and Energy (MoM) (Dec),2019-12-26 23:30:00,Japan,JPY,Moderate Volatility Expected,0.1%,,0.3%
398089,298,Unemployment Rate (Nov),2019-12-26 23:30:00,Japan,JPY,Low Volatility Expected,2.2%,2.4%,2.4%
398672,1757,BoJ Summary of Opinions,2019-12-26 23:50:00,Japan,JPY,Low Volatility Expected,,,
398096,159,Industrial Production (MoM) (Nov),2019-12-26 23:50:00,Japan,JPY,Moderate Volatility Expected,-0.9%,-1.4%,-4.5%
398095,999,Industrial Production forecast 1m ahead (MoM) (Dec),2019-12-26 23:50:00,Japan,JPY,Low Volatility Expected,2.8%,,-1.5%
398094,1000,Industrial Production forecast 2m ahead (MoM) (Jan),2019-12-26 23:50:00,Japan,JPY,Low Volatility Expected,2.5%,,1.1%
398093,261,Retail Sales (YoY) (Nov),2019-12-26 23:50:00,Japan,JPY,Moderate Volatility Expected,-2.1%,-1.7%,-7.0%
215,,Hungary - Public Holiday,2019-12-27 00:00:00,Hungary,HUF,Holiday,,,
398099,1920,Chinese Industrial profit  (YoY) (Nov),2019-12-27 01:30:00,China,CNY,Low Volatility Expected,5.40%,,-9.90%
398100,1917,Chinese Industrial profit YTD (Nov),2019-12-27 01:30:00,China,CNY,Low Volatility Expected,-2.1%,,-2.9%
398731,1870,Philippines PPI (YoY),2019-12-27 02:00:00,Philippines,PHP,Low Volatility Expected,0.5%,,-0.8%
403697,1826,RBI Financial Stability Report,2019-12-27 04:30:00,India,INR,Moderate Volatility Expected,,,
398101,1413,Finnish Industrial Confidence (Dec),2019-12-27 05:00:00,Finland,EUR,Low Volatility Expected,-6,,-7
398102,1412,Finnish Consumer Confidence (Dec),2019-12-27 06:00:00,Finland,EUR,Low Volatility Expected,-4.2,,-5.0
398733,1857,Vietnamese Foreign Direct Investment (USD),2019-12-27 06:00:00,Vietnam,VND,Low Volatility Expected,20.38B,,17.62B
399052,1851,Vietnamese CPI (YoY),2019-12-27 06:30:00,Vietnam,VND,Moderate Volatility Expected,5.23%,,3.52%
384617,1853,Vietnamese GDP (YoY),2019-12-27 06:30:00,Vietnam,VND,Moderate Volatility Expected,6.97%,,7.48%
399051,1856,Vietnamese Industrial Production (YoY),2019-12-27 06:30:00,Vietnam,VND,Low Volatility Expected,6.2%,,5.4%
399053,1854,Vietnamese Retail Sales (YoY),2019-12-27 06:30:00,Vietnam,VND,Low Volatility Expected,12.0%,,12.6%
399054,524,Trade Balance,2019-12-27 06:30:00,Vietnam,VND,Low Volatility Expected,"-1,000M",,100M
398103,1285,Lithuania Retail Sales (MoM) (Nov),2019-12-27 07:00:00,Lithuania,EUR,Low Volatility Expected,-3.8%,,3.7%
398104,1286,Lithuania Retail Sales (YoY) (Nov),2019-12-27 07:00:00,Lithuania,EUR,Low Volatility Expected,3.9%,,3.8%
398836,1399,Currency Swaps (USD),2019-12-27 07:30:00,Thailand,THB,Low Volatility Expected,33.5B,,33.1B
398837,1326,Foreign Reserves (USD),2019-12-27 07:30:00,Thailand,THB,Low Volatility Expected,221.8B,,222.4B
398105,405,Spanish Retail Sales (YoY) (Nov),2019-12-27 08:00:00,Spain,EUR,Low Volatility Expected,2.9%,,2.9%
398106,311,ZEW Expectations (Dec),2019-12-27 09:00:00,Switzerland,CHF,Low Volatility Expected,12.5,,-3.9
398107,1544,Austrian Manufacturing PMI (Dec),2019-12-27 09:00:00,Austria,EUR,Low Volatility Expected,46.0,,46.0
385573,318,ECB Economic Bulletin,2019-12-27 09:00:00,Euro Zone,EUR,Moderate Volatility Expected,,,
396675,1561,IGP-M Inflation Index (MoM) (Dec),2019-12-27 11:00:00,Brazil,BRL,Low Volatility Expected,2.09%,2.12%,0.30%
398734,757,"FX Reserves, USD",2019-12-27 11:30:00,India,INR,Low Volatility Expected,454.95B,,454.49B
398114,422,Trade Balance (Nov),2019-12-27 12:00:00,Mexico,MXN,Low Volatility Expected,0.790B,,-0.726B
398115,1393,Trade Balance (USD) (Nov),2019-12-27 12:00:00,Mexico,MXN,Low Volatility Expected,0.545B,,0.489B
398735,411,Unemployment Rate,2019-12-27 12:00:00,Brazil,BRL,Moderate Volatility Expected,11.2%,,11.6%
398113,606,Trade Balance (Nov),2019-12-27 12:00:00,South Africa,ZAR,Low Volatility Expected,6.10B,5.00B,3.09B
404605,1974,Seevol Cushing Storage Report,2019-12-27 13:30:00,United States,USD,Moderate Volatility Expected,-2.330M,,-0.520M
398117,761,Bank lending (MoM) (Nov),2019-12-27 13:30:00,Brazil,BRL,Low Volatility Expected,1.1%,,0.3%
398122,1309,Unemployment Rate (Nov),2019-12-27 15:00:00,Colombia,COP,Low Volatility Expected,9.3%,,9.8%
398121,1538,Urban Unemployment Rate (Nov),2019-12-27 15:00:00,Colombia,COP,Low Volatility Expected,10.4%,,10.4%
398736,386,Natural Gas Storage,2019-12-27 15:30:00,United States,USD,Low Volatility Expected,-161B,-148B,-107B
398737,75,Crude Oil Inventories,2019-12-27 16:00:00,United States,USD,High Volatility Expected,-5.474M,-1.724M,-1.085M
398881,1960,EIA Refinery Crude Runs  (WoW),2019-12-27 16:00:00,United States,USD,Low Volatility Expected,0.418M,,-0.035M
398885,1658,Crude Oil Imports,2019-12-27 16:00:00,United States,USD,Low Volatility Expected,0.466M,,-0.541M
398883,1657,Cushing Crude Oil Inventories,2019-12-27 16:00:00,United States,USD,Moderate Volatility Expected,-2.393M,-2.330M,-0.265M
398879,1660,Distillate Fuel Production,2019-12-27 16:00:00,United States,USD,Low Volatility Expected,0.322M,,-0.156M
398880,917,EIA Weekly Distillates Stocks,2019-12-27 16:00:00,United States,USD,Low Volatility Expected,-0.152M,0.800M,1.509M
398878,1661,Gasoline Production,2019-12-27 16:00:00,United States,USD,Low Volatility Expected,0.429M,,0.087M
398882,1659,Heating Oil Stockpiles,2019-12-27 16:00:00,United States,USD,Low Volatility Expected,0.588M,,-0.268M
398884,1961,EIA Weekly Refinery Utilization Rates (WoW),2019-12-27 16:00:00,United States,USD,Low Volatility Expected,2.7%,0.5%,-1.3%
398738,485,Gasoline Inventories,2019-12-27 16:00:00,United States,USD,Low Volatility Expected,1.963M,1.663M,2.529M
398739,1652,U.S. Baker Hughes Oil Rig Count,2019-12-27 18:00:00,United States,USD,Moderate Volatility Expected,677,,685
398740,1810,U.S. Baker Hughes Total Rig Count,2019-12-27 18:00:00,United States,USD,Moderate Volatility Expected,805,,813
173,,Mongolia - Independence Day,2019-12-29 00:00:00,Mongolia,MNT,Holiday,,,
399056,1633,M3 Money Supply (YoY) (Nov),2019-12-29 09:00:00,Saudi Arabia,SAR,Low Volatility Expected,5.20%,,4.90%
399055,1634,Private Sector Loans (YoY) (Nov),2019-12-29 09:00:00,Saudi Arabia,SAR,Low Volatility Expected,4.80%,,3.50%
398180,746,Industrial Production (MoM) (Nov),2019-12-29 23:00:00,South Korea,KRW,Low Volatility Expected,-0.5%,0.5%,-1.7%
398181,472,Industrial Production (YoY) (Nov),2019-12-29 23:00:00,South Korea,KRW,Low Volatility Expected,-0.3%,-1.4%,-2.1%
399057,474,Retail Sales (MoM),2019-12-29 23:00:00,South Korea,KRW,Low Volatility Expected,3.0%,,-0.4%
398182,649,Service Sector Output (MoM) (Nov),2019-12-29 23:00:00,South Korea,KRW,Low Volatility Expected,1.4%,,0.3%
295,,Philippines - Rizal Day,2019-12-30 00:00:00,Philippines,PHP,Holiday,,,
252,,Ukraine - Holiday,2019-12-30 00:00:00,Ukraine,UAH,Holiday,,,
208,,Austria - Exchange Holiday - Early close at 14:30,2019-12-30 00:00:00,Austria,EUR,Holiday,,,
208,,Germany - Exchange Holiday - Early close at 15:05,2019-12-30 00:00:00,Germany,EUR,Holiday,,,
398187,817,Dutch Business Confidence (Dec),2019-12-30 05:30:00,Netherlands,EUR,Low Volatility Expected,2.9,,2.8
398188,1630,Markit Manufacturing PMI (Dec),2019-12-30 06:00:00,Russia,RUB,Moderate Volatility Expected,47.5,,45.6
398193,640,Core Retail Sales (MoM) (Nov),2019-12-30 07:00:00,Norway,NOK,Low Volatility Expected,1.0%,0.7%,-0.7%
398190,1905,Turkish Economic Confidence Index (Dec),2019-12-30 07:00:00,Turkey,TRY,Low Volatility Expected,93.80,,91.30
398200,1239,Current Account (USD) (Nov),2019-12-30 07:30:00,Thailand,THB,Low Volatility Expected,3.380B,,2.910B
398195,1320,Exports (YoY) (Nov),2019-12-30 07:30:00,Thailand,THB,Low Volatility Expected,-7.70%,,-5.00%
398196,1294,Imports (YoY) (Nov),2019-12-30 07:30:00,Thailand,THB,Low Volatility Expected,-13.90%,,-9.20%
398198,479,Private Consumption (MoM) (Nov),2019-12-30 07:30:00,Thailand,THB,Low Volatility Expected,-0.4%,,1.1%
398201,802,Private Investment (MoM) (Nov),2019-12-30 07:30:00,Thailand,THB,Low Volatility Expected,-1.6%,,1.7%
398199,475,Trade Balance (Nov),2019-12-30 07:30:00,Thailand,THB,Low Volatility Expected,1.97B,,2.09B
398206,360,KOF Leading Indicators (Dec),2019-12-30 08:00:00,Switzerland,CHF,Moderate Volatility Expected,96.4,94.5,92.6
399058,401,Spanish CPI (MoM),2019-12-30 08:00:00,Spain,EUR,Low Volatility Expected,-0.1%,,0.2%
399040,961,Spanish CPI (YoY),2019-12-30 08:00:00,Spain,EUR,Moderate Volatility Expected,0.8%,,0.4%
398207,965,Spanish GDP (YoY) (Q3),2019-12-30 08:00:00,Spain,EUR,Low Volatility Expected,1.9%,2.0%,2.0%
398205,402,Spanish GDP (QoQ) (Q3),2019-12-30 08:00:00,Spain,EUR,Moderate Volatility Expected,0.4%,0.4%,0.4%
398209,968,Spanish HICP (YoY) (Dec),2019-12-30 08:00:00,Spain,EUR,Moderate Volatility Expected,0.8%,1.0%,0.5%
399776,967,Spanish HICP (MoM),2019-12-30 08:00:00,Spain,EUR,Low Volatility Expected,-0.1%,,0.0%
398208,805,Austrian PPI (MoM) (Nov),2019-12-30 08:00:00,Austria,EUR,Low Volatility Expected,0.2%,,-0.1%
398203,1190,Austrian PPI (YoY) (Nov),2019-12-30 08:00:00,Austria,EUR,Low Volatility Expected,-1.1%,,-1.5%
398204,1450,Foreign Arrivals (YoY) (Nov),2019-12-30 08:00:00,Turkey,TRY,Low Volatility Expected,11.41%,,14.28%
398210,630,Trade Balance (Nov),2019-12-30 08:30:00,Sweden,SEK,Low Volatility Expected,2.90B,,-3.50B
398211,1086,Exports (MoM) (Nov),2019-12-30 08:30:00,Hong Kong,HKD,Low Volatility Expected,-1.4%,,-9.2%
398212,1087,Imports (MoM) (Nov),2019-12-30 08:30:00,Hong Kong,HKD,Low Volatility Expected,-5.8%,,-11.5%
399059,502,Trade Balance,2019-12-30 08:30:00,Hong Kong,HKD,Low Volatility Expected,-26.2B,,-30.6B
398213,962,Spanish Current account (Oct),2019-12-30 09:00:00,Spain,EUR,Low Volatility Expected,2.83B,,0.74B
398214,1398,Central Bank Currency Purchase (Jan),2019-12-30 09:00:00,Norway,NOK,Low Volatility Expected,-500.0M,,-700.0M
398307,9,Gross Mortgage Approvals,2019-12-30 09:30:00,United Kingdom,GBP,Moderate Volatility Expected,43.7K,,41.3K
398217,773,Greek PPI (YoY) (Nov),2019-12-30 10:00:00,Greece,EUR,Low Volatility Expected,1.1%,,-4.6%
398675,1193,CPI (YoY),2019-12-30 10:10:00,Bahrain,BHD,Low Volatility Expected,1.70%,,1.90%
399063,583,Italian 10-Year BTP Auction,2019-12-30 10:45:00,Italy,EUR,Moderate Volatility Expected,1.35%,,1.29%
399062,699,Italian 5-Year BTP Auction,2019-12-30 10:45:00,Italy,EUR,Low Volatility Expected,0.61%,,0.64%
397869,1489,Latvian Retail Sales (MoM) (Nov),2019-12-30 11:00:00,Latvia,EUR,Low Volatility Expected,2.60%,,-0.20%
397868,1490,Latvian Retail Sales (YoY) (Nov),2019-12-30 11:00:00,Latvia,EUR,Low Volatility Expected,1.70%,,-0.40%
399064,1784,BCB Focus Market Readout,2019-12-30 11:25:00,Brazil,BRL,Moderate Volatility Expected,,,
402880,1241,Current Account (USD),2019-12-30 12:00:00,Ukraine,UAH,Low Volatility Expected,0.060B,,-0.630B
398221,763,Debt-to-GDP ratio (Nov),2019-12-30 12:30:00,Brazil,BRL,Low Volatility Expected,54.8%,,55.9%
398224,1228,Budget Balance (Nov),2019-12-30 12:30:00,Brazil,BRL,Low Volatility Expected,-53.200B,,-10.900B
398225,1342,Budget Surplus (Nov),2019-12-30 12:30:00,Brazil,BRL,Low Volatility Expected,-15.300B,,9.400B
398226,1650,Goods Trade Balance (Nov),2019-12-30 13:30:00,United States,USD,Moderate Volatility Expected,-63.19B,-68.75B,-66.53B
398229,1887,Retail Inventories Ex Auto (Nov),2019-12-30 13:30:00,United States,USD,Moderate Volatility Expected,-0.2%,,0.5%
399041,305,Wholesale Inventories (MoM),2019-12-30 13:30:00,United States,USD,Low Volatility Expected,0.0%,,0.1%
398580,38,Chicago PMI (Dec),2019-12-30 14:45:00,United States,USD,Moderate Volatility Expected,48.9,48.0,46.3
398244,232,Pending Home Sales (MoM) (Nov),2019-12-30 15:00:00,United States,USD,High Volatility Expected,1.2%,1.2%,-1.3%
398247,902,Pending Home Sales Index (Nov),2019-12-30 15:00:00,United States,USD,Low Volatility Expected,108.5,,107.2
398245,658,Dallas Fed Mfg Business Index (Dec),2019-12-30 15:30:00,United States,USD,Low Volatility Expected,-3.2,,-1.3
399065,568,3-Month Bill Auction,2019-12-30 16:30:00,United States,USD,Low Volatility Expected,1.520%,,1.555%
399066,679,6-Month Bill Auction,2019-12-30 16:30:00,United States,USD,Low Volatility Expected,1.560%,,1.570%
399067,680,52-Week Bill Auction,2019-12-30 18:00:00,United States,USD,Low Volatility Expected,1.550%,,1.525%
398820,1612,CFTC GBP speculative net positions,2019-12-30 19:30:00,United Kingdom,GBP,Moderate Volatility Expected,-5.8K,,-22.6K
398824,1821,CFTC Aluminium speculative net positions,2019-12-30 19:30:00,United States,USD,Low Volatility Expected,-65.7K,,-67.6K
398825,1620,CFTC Copper speculative net positions,2019-12-30 19:30:00,United States,USD,Low Volatility Expected,0.2K,,0.2K
398831,1813,CFTC Corn speculative net positions,2019-12-30 19:30:00,United States,USD,Low Volatility Expected,2.7K,,2.7K
398828,1653,CFTC Crude Oil speculative net positions,2019-12-30 19:30:00,United States,USD,Moderate Volatility Expected,536.4K,,536.4K
398826,1618,CFTC Gold speculative net positions,2019-12-30 19:30:00,United States,USD,Moderate Volatility Expected,286.3K,,286.3K
398818,1959,CFTC Nasdaq 100 speculative net positions,2019-12-30 19:30:00,United States,USD,Moderate Volatility Expected,7.9K,,12.2K
398829,1820,CFTC Natural Gas speculative net positions,2019-12-30 19:30:00,United States,USD,Low Volatility Expected,-200.7K,,-200.7K
398816,1619,CFTC S&P 500 speculative net positions,2019-12-30 19:30:00,United States,USD,Moderate Volatility Expected,-13.5K,,-18.7K
398827,1621,CFTC Silver speculative net positions,2019-12-30 19:30:00,United States,USD,Low Volatility Expected,45.8K,,45.8K
398832,1811,CFTC Soybeans speculative net positions,2019-12-30 19:30:00,United States,USD,Low Volatility Expected,-17.0K,,-17.0K
398830,1812,CFTC Wheat speculative net positions,2019-12-30 19:30:00,United States,USD,Low Volatility Expected,40.1K,,40.1K
398822,1613,CFTC CAD speculative net positions,2019-12-30 19:30:00,Canada,CAD,Low Volatility Expected,11.2K,,20.7K
398817,1622,CFTC MXN speculative net positions,2019-12-30 19:30:00,Mexico,MXN,Low Volatility Expected,152.3K,,130.6K
398814,1617,CFTC CHF speculative net positions,2019-12-30 19:30:00,Switzerland,CHF,Low Volatility Expected,-11.1K,,-20.9K
398813,1615,CFTC AUD speculative net positions,2019-12-30 19:30:00,Australia,AUD,Moderate Volatility Expected,-46.6K,,-36.8K
398819,1814,CFTC BRL speculative net positions,2019-12-30 19:30:00,Brazil,BRL,Moderate Volatility Expected,-42.7K,,-47.0K
398159,1614,CFTC JPY speculative net positions,2019-12-30 19:30:00,Japan,JPY,Moderate Volatility Expected,-42.1K,,-47.8K
398821,1616,CFTC NZD speculative net positions,2019-12-30 19:30:00,New Zealand,NZD,Low Volatility Expected,-8.2K,,-25.3K
398815,1625,CFTC RUB speculative positions,2019-12-30 19:30:00,Russia,RUB,Moderate Volatility Expected,30.3K,,27.2K
398823,1611,CFTC EUR speculative net positions,2019-12-30 19:30:00,Euro Zone,EUR,Moderate Volatility Expected,-65.7K,,-67.6K
398230,1362,Fiscal Balance (Nov),2019-12-30 21:00:00,Mexico,MXN,Low Volatility Expected,-13.12B,,6.18B
398231,788,Manufacturing BSI Index (Jan),2019-12-30 21:00:00,South Korea,KRW,Low Volatility Expected,75,,74
398246,744,CPI (MoM) (Dec),2019-12-30 23:00:00,South Korea,KRW,Low Volatility Expected,0.2%,0.1%,-0.6%
398232,467,CPI (YoY) (Dec),2019-12-30 23:00:00,South Korea,KRW,Moderate Volatility Expected,0.7%,0.6%,0.2%
246,,Croatia - New Year's Eve,2019-12-31 00:00:00,Croatia,HRK,Holiday,,,
246,,Lebanon - New Year's Eve,2019-12-31 00:00:00,Lebanon,LBP,Holiday,,,
378,,Philippines - Last day of the year,2019-12-31 00:00:00,Philippines,PHP,Holiday,,,
246,,Thailand - New Year's Eve,2019-12-31 00:00:00,Thailand,THB,Holiday,,,
545,,South Korea - End of year,2019-12-31 00:00:00,South Korea,KRW,Holiday,,,
246,,Iceland - New Year's Eve,2019-12-31 00:00:00,Iceland,ISK,Holiday,,,
246,,Sweden - New Year's Eve,2019-12-31 00:00:00,Sweden,SEK,Holiday,,,
246,,Denmark - New Year's Eve,2019-12-31 00:00:00,Denmark,DKK,Holiday,,,
246,,Finland - New Year's Eve,2019-12-31 00:00:00,Finland,EUR,Holiday,,,
246,,Estonia - New Year's Eve,2019-12-31 00:00:00,Estonia,EUR,Holiday,,,
208,,Czech Republic - Exchange Holiday,2019-12-31 00:00:00,Czech Republic,CZK,Holiday,,,
208,,Austria - Exchange Holiday,2019-12-31 00:00:00,Austria,EUR,Holiday,,,
246,,Poland - New Year's Eve,2019-12-31 00:00:00,Poland,PLN,Holiday,,,
246,,Slovenia - New Year's Eve,2019-12-31 00:00:00,Slovenia,EUR,Holiday,,,
246,,Lithuania - New Year's Eve,2019-12-31 00:00:00,Lithuania,EUR,Holiday,,,
246,,Latvia - New Year's Eve,2019-12-31 00:00:00,Latvia,EUR,Holiday,,,
378,,Brazil - Last day of the year,2019-12-31 00:00:00,Brazil,BRL,Holiday,,,
246,,Hungary - New Year's Eve,2019-12-31 00:00:00,Hungary,HUF,Holiday,,,
246,,Indonesia - New Year's Eve,2019-12-31 00:00:00,Indonesia,IDR,Holiday,,,
208,,Japan - Exchange Holiday,2019-12-31 00:00:00,Japan,JPY,Holiday,,,
246,,Italy - New Year's Eve,2019-12-31 00:00:00,Italy,EUR,Holiday,,,
246,,Malta - New Year's Eve,2019-12-31 00:00:00,Malta,EUR,Holiday,,,
246,,Costa Rica - New Year's Eve,2019-12-31 00:00:00,Costa Rica,CRC,Holiday,,,
246,,Ecuador - New Year's Eve,2019-12-31 00:00:00,Ecuador,USD,Holiday,,,
246,,Venezuela - New Year's Eve,2019-12-31 00:00:00,Venezuela,VEF,Holiday,,,
140,,Bangladesh - Bank Holiday,2019-12-31 00:00:00,Bangladesh,BDT,Holiday,,,
246,,Germany - New Year's Eve,2019-12-31 00:00:00,Germany,EUR,Holiday,,,
246,,Ukraine - New Year's Eve,2019-12-31 00:00:00,Ukraine,UAH,Holiday,,,
140,,Chile - Bank Holiday,2019-12-31 00:00:00,Chile,CLP,Holiday,,,
9,,Switzerland - New Year's Day,2019-12-31 00:00:00,Switzerland,CHF,Holiday,,,
9,,Norway - New Year's Day,2019-12-31 00:00:00,Norway,NOK,Holiday,,,
9,,Russia - New Year's Day,2019-12-31 00:00:00,Russia,RUB,Holiday,,,
246,,Argentina - New Year's Eve,2019-12-31 00:00:00,Argentina,ARS,Holiday,,,
246,,Colombia - New Year's Eve,2019-12-31 00:00:00,Colombia,COP,Holiday,,,
246,,Hong Kong - New Year's Eve - Early close at 12:00,2019-12-31 00:00:00,Hong Kong,HKD,Holiday,,,
246,,Namibia - New Year's Eve - Early close at 12:10,2019-12-31 00:00:00,Namibia,NAD,Holiday,,,
246,,United Kingdom - New Year's Eve - Early close at 12:30,2019-12-31 00:00:00,United Kingdom,GBP,Holiday,,,
9,,Singapore - New Year's Day - Early close at 12:35,2019-12-31 00:00:00,Singapore,SGD,Holiday,,,
246,,Belgium - New Year's Eve - Early close at 14:05,2019-12-31 00:00:00,Belgium,EUR,Holiday,,,
246,,France - New Year's Eve - Early close at 14:05,2019-12-31 00:00:00,France,EUR,Holiday,,,
246,,Ireland - New Year's Eve - Early close at 14:05,2019-12-31 00:00:00,Ireland,EUR,Holiday,,,
246,,Portugal - New Year's Eve - Early close at 14:05,2019-12-31 00:00:00,Portugal,EUR,Holiday,,,
246,,Luxembourg - New Year's Eve - Early close at 14:05,2019-12-31 00:00:00,Luxembourg,EUR,Holiday,,,
246,,Netherlands - New Year's Eve - Early close at 14:05,2019-12-31 00:00:00,Netherlands,EUR,Holiday,,,
378,,Australia - Last day of the year - Early close at 14:10,2019-12-31 00:00:00,Australia,AUD,Holiday,,,
398235,1913,Chinese Composite PMI (Dec),2019-12-31 01:00:00,China,CNY,Moderate Volatility Expected,53.4,,53.7
398234,594,Manufacturing PMI (Dec),2019-12-31 01:00:00,China,CNY,High Volatility Expected,50.2,50.1,50.2
398236,831,Non-Manufacturing PMI (Dec),2019-12-31 01:00:00,China,CNY,Moderate Volatility Expected,53.5,,54.4
398237,790,Bank Lending (Nov),2019-12-31 02:00:00,Singapore,SGD,Low Volatility Expected,692.7B,,689.4B
384011,1829,RBI Monetary and Credit Information Review,2019-12-31 04:30:00,India,INR,Moderate Volatility Expected,,,
398238,1629,Markit Services PMI (Dec),2019-12-31 06:00:00,Russia,RUB,Moderate Volatility Expected,53.1,,55.6
398240,1301,M3 Money Supply (YoY) (Nov),2019-12-31 06:00:00,South Africa,ZAR,Low Volatility Expected,7.35%,7.20%,7.28%
398239,1430,Private Sector Credit (Nov),2019-12-31 06:00:00,South Africa,ZAR,Low Volatility Expected,6.60%,7.38%,7.28%
398242,1105,Money Supply (YoY) (Nov),2019-12-31 07:00:00,Malaysia,MYR,Low Volatility Expected,2.8%,,3.4%
398241,613,Trade Balance (Nov),2019-12-31 07:00:00,Turkey,TRY,Low Volatility Expected,-2.23B,,-1.80B
398732,1215,CPI (YoY) (Dec),2019-12-31 07:00:00,Uganda,UGX,Low Volatility Expected,3.6%,,3.0%
399223,1126,M2 Money Supply (YoY) (Nov),2019-12-31 07:00:00,Qatar,QAR,Low Volatility Expected,0.20B,,-2.10B
399224,1434,Total Credit (YoY) (Nov),2019-12-31 07:00:00,Qatar,QAR,Low Volatility Expected,10.40%,,8.30%
399226,1300,M3 Money Supply (Nov),2019-12-31 08:30:00,Hong Kong,HKD,Low Volatility Expected,3.1%,,2.7%
398250,1359,Federal Fiscal Deficit (Nov),2019-12-31 10:00:00,India,INR,Low Volatility Expected,"8,078.34B",,"7,204.45B"
398248,1409,Long Term Interest Rate TJLP (Q1),2019-12-31 10:00:00,Brazil,BRL,Low Volatility Expected,5.09%,,5.57%
399071,1098,M2 Money Supply (YoY) (Nov),2019-12-31 10:00:00,Indonesia,IDR,Low Volatility Expected,7.10%,,6.30%
398249,624,Greek Retail Sales (YoY) (Oct),2019-12-31 10:00:00,Greece,EUR,Low Volatility Expected,7.1%,,5.0%
399234,1201,CPI (YoY) (Dec),2019-12-31 10:50:00,Kenya,KES,Low Volatility Expected,5.82%,,5.56%
398681,1873,Nigeria Manufacturing PMI,2019-12-31 11:00:00,Nigeria,NGN,Low Volatility Expected,60.8,,59.3
398682,1874,Nigeria Non-Manufacturing PMI,2019-12-31 11:00:00,Nigeria,NGN,Low Volatility Expected,62.1,,60.1
398253,590,GDP Annualized (QoQ) (Q3),2019-12-31 11:00:00,Israel,ILS,Moderate Volatility Expected,4.0%,,4.0%
404275,1635,GDP (YoY),2019-12-31 11:00:00,Saudi Arabia,SAR,Low Volatility Expected,-0.50%,,0.50%
399238,1339,Balance of Payments (USD) (Q3),2019-12-31 11:30:00,India,INR,Low Volatility Expected,5.100B,,14.000B
399239,1346,Current Account % of GDP (QoQ) (Q3),2019-12-31 11:30:00,India,INR,Low Volatility Expected,-0.90%,,-2.00%
394356,974,Current Account (USD) (Q3),2019-12-31 11:30:00,India,INR,Low Volatility Expected,-6.30B,,-14.30B
399237,1392,Trade Balance (USD) (Q3),2019-12-31 11:30:00,India,INR,Low Volatility Expected,-38.100B,,-46.200B
398257,759,Infrastructure Output (YoY) (Nov),2019-12-31 12:00:00,India,INR,Low Volatility Expected,-1.5%,,-5.8%
398256,810,Copper Production (YoY) (Nov),2019-12-31 12:00:00,Chile,CLP,Low Volatility Expected,-6.7%,,-0.4%
398255,491,Chilean Manufacturing Production (YoY) (Nov),2019-12-31 12:00:00,Chile,CLP,Low Volatility Expected,3.2%,,-5.7%
398252,488,Unemployment Rate (Nov),2019-12-31 12:00:00,Chile,CLP,Low Volatility Expected,6.9%,,7.0%
405905,1253,GDP (QoQ),2019-12-31 12:40:00,Kenya,KES,Low Volatility Expected,5.10%,,5.60%
399070,1324,Foreign Reserves (USD) (Dec),2019-12-31 13:00:00,Nigeria,NGN,Low Volatility Expected,38.68B,,39.83B
399241,1180,CPI (YoY) (Dec),2019-12-31 13:00:00,Russia,RUB,Moderate Volatility Expected,3.0%,3.1%,3.5%
399240,406,CPI (MoM) (Dec),2019-12-31 13:00:00,Russia,RUB,Moderate Volatility Expected,0.4%,0.4%,0.3%
398975,911,Redbook (YoY),2019-12-31 13:55:00,United States,USD,Low Volatility Expected,7.8%,,6.2%
398976,655,Redbook (MoM),2019-12-31 13:55:00,United States,USD,Low Volatility Expected,-2.8%,,-3.4%
398262,897,House Price Index (YoY) (Oct),2019-12-31 14:00:00,United States,USD,Low Volatility Expected,5.0%,,5.1%
398265,327,House Price Index (MoM) (Oct),2019-12-31 14:00:00,United States,USD,Low Volatility Expected,0.2%,,0.6%
398263,1287,House Price Index (Oct),2019-12-31 14:00:00,United States,USD,Low Volatility Expected,280.2,,279.2
398264,1334,S&P/CS HPI Composite - 20 s.a. (MoM) (Oct),2019-12-31 14:00:00,United States,USD,Low Volatility Expected,0.4%,0.4%,0.3%
