event_id,event_type_id,event_name,time,country,currency,impact,actual,forecast,previous,urls,title
406486,913.0,S&P/CS HPI Composite - 20 n.s.a.,2020-05-26 13:00:00,United States,USD,Low Volatility Expected,,,0.5%,s&p-cs-hpi-composite---20-n.s.a.-913,S&P/CS HPI Composite - 20 n.s.a.
406487,329.0,S&P/CS HPI Composite - 20 n.s.a.,2020-05-26 13:00:00,United States,USD,Moderate Volatility Expected,,3.2%,3.5%,s&p-cs-hpi-composite---20-n.s.a.-329,S&P/CS HPI Composite - 20 n.s.a.
406484,1886.0,Russian Real Wage Growth,2020-05-26 13:00:00,Russia,RUB,Low Volatility Expected,,-7.0%,5.7%,russian-real-wage-growth-1886,Real Wage Growth
406485,555.0,Retail Sales,2020-05-26 13:00:00,Russia,RUB,Moderate Volatility Expected,,-15.0%,5.6%,retail-sales-555,Retail Sales
406490,556.0,Unemployment Rate,2020-05-26 13:00:00,Russia,RUB,Moderate Volatility Expected,,5.5%,4.7%,unemployment-rate-556,Unemployment Rate
406496,48.0,CB Consumer Confidence,2020-05-26 14:00:00,United States,USD,High Volatility Expected,,87.9,86.9,cb-consumer-confidence-48,CB Consumer Confidence
406495,222.0,New Home Sales,2020-05-26 14:00:00,United States,USD,High Volatility Expected,,645K,627K,new-home-sales-222,New Home Sales
406494,896.0,New Home Sales,2020-05-26 14:00:00,United States,USD,Moderate Volatility Expected,,-15.0%,-15.4%,new-home-sales-896,New Home Sales
406497,658.0,Dallas Fed Mfg Business Index,2020-05-26 14:30:00,United States,USD,Low Volatility Expected,,,-73.7,dallas-fed-mfg-business-index-658,Dallas Fed Mfg Business Index
406498,788.0,Manufacturing BSI Index,2020-05-26 21:00:00,South Korea,KRW,Low Volatility Expected,,,45,manufacturing-bsi-index-788,Manufacturing BSI Index
406502,46.0,Construction Work Done,2020-05-27 01:30:00,Australia,AUD,Moderate Volatility Expected,,-1.0%,-3.0%,construction-work-done-46,Construction Work Done
406501,1917.0,Chinese Industrial profit YTD,2020-05-27 01:30:00,China,CNY,Low Volatility Expected,,,-36.7%,chinese-industrial-profit-ytd-1917,Industrial profit Year to Date (YTD)
406503,477.0,Industrial Production,2020-05-27 04:00:00,Thailand,THB,Low Volatility Expected,,-6.25%,-11.25%,industrial-production-477,Industrial Production
406504,1412.0,Finnish Consumer Confidence,2020-05-27 05:00:00,Finland,EUR,Low Volatility Expected,,,-13.9,finnish-consumer-confidence-1412,Consumer Confidence
406505,1413.0,Finnish Industrial Confidence,2020-05-27 05:00:00,Finland,EUR,Low Volatility Expected,,,-23,finnish-industrial-confidence-1413,Industrial Confidence
406547,635.0,Finnish Unemployment Rate,2020-05-27 05:00:00,Finland,EUR,Low Volatility Expected,,,6.6%,finnish-unemployment-rate-635,Unemployment Rate
406509,640.0,Core Retail Sales,2020-05-27 06:00:00,Norway,NOK,Low Volatility Expected,,,-0.9%,core-retail-sales-640, Retail Sales
406508,638.0,Unemployment Rate,2020-05-27 06:00:00,Norway,NOK,Low Volatility Expected,,4.0%,3.5%,unemployment-rate-638,Unemployment Rate
406506,1285.0,Lithuania Retail Sales,2020-05-27 06:00:00,Lithuania,EUR,Low Volatility Expected,,,-2.7%,lithuania-retail-sales-1285,Retail Sales
406507,1286.0,Lithuania Retail Sales,2020-05-27 06:00:00,Lithuania,EUR,Low Volatility Expected,,,-6.2%,lithuania-retail-sales-1286,Retail Sales
406510,519.0,French Consumer Confidence,2020-05-27 06:45:00,France,EUR,Low Volatility Expected,,,95,french-consumer-confidence-519,Consumer Confidence
406511,673.0,Quarterly Unemployment Rate,2020-05-27 07:00:00,Hungary,HUF,Moderate Volatility Expected,,,3.7%,quarterly-unemployment-rate-673,Quarterly Unemployment Rate
406515,629.0,PPI,2020-05-27 07:30:00,Sweden,SEK,Low Volatility Expected,,,-1.2%,ppi-629,Producer Price Index (PPI)
406514,1188.0,PPI,2020-05-27 07:30:00,Sweden,SEK,Low Volatility Expected,,,-3.6%,ppi-1188,Producer Price Index (PPI)
406517,311.0,ZEW Expectations,2020-05-27 08:00:00,Switzerland,CHF,Low Volatility Expected,,,12.7,zew-expectations-311,ZEW Expectations
406516,1544.0,Austrian Manufacturing PMI,2020-05-27 08:00:00,Austria,EUR,Low Volatility Expected,,,31.6,austrian-manufacturing-pmi-1544,Manufacturing Purchasing Managers Index (PMI)
406518,1223.0,Core CPI,2020-05-27 08:00:00,South Africa,ZAR,Moderate Volatility Expected,,0.7%,0.6%,core-cpi-1223, Consumer Price Index (CPI)
406520,1224.0,Core CPI,2020-05-27 08:00:00,South Africa,ZAR,Low Volatility Expected,,3.8%,3.7%,core-cpi-1224, Consumer Price Index (CPI)
406521,599.0,CPI,2020-05-27 08:00:00,South Africa,ZAR,Moderate Volatility Expected,,,0.3%,cpi-599,Consumer Price Index (CPI)
406519,1182.0,CPI,2020-05-27 08:00:00,South Africa,ZAR,Low Volatility Expected,,4.3%,4.1%,cpi-1182,Consumer Price Index (CPI)
406527,1310.0,Unemployment Rate,2020-05-27 11:00:00,Mexico,MXN,Low Volatility Expected,,,3.30%,unemployment-rate-1310,Unemployment Rate
406526,418.0,Unemployment Rate n.s.a.,2020-05-27 11:00:00,Mexico,MXN,Low Volatility Expected,,3.90%,2.90%,unemployment-rate-n.s.a.-418,Unemployment Rate n.s.a.
406530,263.0,Richmond Manufacturing Index,2020-05-27 14:00:00,United States,USD,Low Volatility Expected,,,-53,richmond-manufacturing-index-263,Richmond Manufacturing Index
406531,1510.0,Richmond Manufacturing Shipments,2020-05-27 14:00:00,United States,USD,Low Volatility Expected,,,-70,richmond-manufacturing-shipments-1510,Richmond Manufacturing Shipments
406529,1511.0,Richmond Services Index,2020-05-27 14:00:00,United States,USD,Low Volatility Expected,,,-87,richmond-services-index-1511,Richmond Services Index
406533,1444.0,Dallas Fed Services Revenues,2020-05-27 14:30:00,United States,USD,Low Volatility Expected,,,-65.4,dallas-fed-services-revenues-1444,Dallas Fed Services Revenues
406532,1519.0,Texas Services Sector Outlook,2020-05-27 14:30:00,United States,USD,Low Volatility Expected,,,-81.7,texas-services-sector-outlook-1519,Services Sector Outlook
406536,677.0,Trade Balance,2020-05-27 19:00:00,Argentina,ARS,Low Volatility Expected,,"1,503M","1,145M",trade-balance-677,Trade Balance
406542,473.0,Interest Rate Decision,2020-05-28 01:00:00,South Korea,KRW,Low Volatility Expected,,,0.75%,interest-rate-decision-473,Interest Rate Decision
406540,27.0,ANZ Business Confidence,2020-05-28 01:00:00,New Zealand,NZD,Moderate Volatility Expected,,,-66.6,anz-business-confidence-27,ANZ Business Confidence
406541,1497.0,NBNZ Own Activity,2020-05-28 01:00:00,New Zealand,NZD,Low Volatility Expected,,,-55.1%,nbnz-own-activity-1497,Own Activity
406543,1008.0,Building Capital Expenditure,2020-05-28 01:30:00,Australia,AUD,Low Volatility Expected,,,-5.9%,building-capital-expenditure-1008,Building Capital Expenditure
406544,1015.0,Plant/Machinery Capital Expenditure,2020-05-28 01:30:00,Australia,AUD,Low Volatility Expected,,,0.8%,plant-machinery-capital-expenditure-1015,Plant/Machinery Capital Expenditure
406545,252.0,Private New Capital Expenditure,2020-05-28 01:30:00,Australia,AUD,Moderate Volatility Expected,,0.4%,-2.8%,private-new-capital-expenditure-252,Private New Capital Expenditure
406546,817.0,Dutch Business Confidence,2020-05-28 04:30:00,Netherlands,EUR,Low Volatility Expected,,,-28.7,dutch-business-confidence-817,Business Confidence
406548,288.0,Trade Balance,2020-05-28 06:00:00,Switzerland,CHF,Low Volatility Expected,,,4.020B,trade-balance-288,Trade Balance
406556,1314.0,Consumer Confidence,2020-05-28 07:00:00,Sweden,SEK,Low Volatility Expected,,,73.9,consumer-confidence-1314,Consumer Confidence
406554,1416.0,Manufacturing Confidence,2020-05-28 07:00:00,Sweden,SEK,Low Volatility Expected,,,70.5,manufacturing-confidence-1416,Manufacturing Confidence
406553,968.0,Spanish HICP,2020-05-28 07:00:00,Spain,EUR,Moderate Volatility Expected,,-0.8%,-0.7%,spanish-hicp-968,Harmonised Index of Consumer Prices (HICP)
406555,405.0,Spanish Retail Sales,2020-05-28 07:00:00,Spain,EUR,Low Volatility Expected,,,-14.1%,spanish-retail-sales-405,Retail Sales
406551,1905.0,Turkish Economic Confidence Index,2020-05-28 07:00:00,Turkey,TRY,Low Volatility Expected,,,51.30,turkish-economic-confidence-index-1905,Economic Confidence Index
406552,1559.0,Gross Wages,2020-05-28 07:00:00,Hungary,HUF,Low Volatility Expected,,,9.1%,gross-wages-1559,Gross Wages
406558,1189.0,Retail Sales,2020-05-28 07:30:00,Sweden,SEK,Low Volatility Expected,,,0.6%,retail-sales-1189,Retail Sales
406559,626.0,Retail Sales,2020-05-28 07:30:00,Sweden,SEK,Low Volatility Expected,,,-1.7%,retail-sales-626,Retail Sales
404681,532.0,Italian Business Confidence,2020-05-28 08:00:00,Italy,EUR,Low Volatility Expected,,90.0,89.5,italian-business-confidence-532,Business Confidence
404680,525.0,Italian Consumer Confidence,2020-05-28 08:00:00,Italy,EUR,Low Volatility Expected,,90.0,101.0,italian-consumer-confidence-525,Consumer Confidence
406563,826.0,Portuguese Business Confidence,2020-05-28 08:30:00,Portugal,EUR,Low Volatility Expected,,,-0.7,portuguese-business-confidence-826,Business Confidence
406562,827.0,Portuguese Consumer Confidence,2020-05-28 08:30:00,Portugal,EUR,Low Volatility Expected,,,-21.00,portuguese-consumer-confidence-827,Consumer Confidence
406571,953.0,Italian Trade Balance Non-EU,2020-05-28 09:00:00,Italy,EUR,Low Volatility Expected,,,5.21B,italian-trade-balance-non-eu-953,Trade Balance Non-EU
406567,534.0,Business and Consumer Survey,2020-05-28 09:00:00,Euro Zone,EUR,Low Volatility Expected,,74.7,67.0,business-and-consumer-survey-534,Eurozone Business and Consumer Survey
406568,918.0,Business Climate,2020-05-28 09:00:00,Euro Zone,EUR,Low Volatility Expected,,,-1.81,business-climate-918,Eurozone Business Climate
406573,49.0,Consumer Confidence,2020-05-28 09:00:00,Euro Zone,EUR,Low Volatility Expected,,-22.7,-22.7,consumer-confidence-49,Eurozone Consumer Confidence
406566,920.0,Consumer Inflation Expectation,2020-05-28 09:00:00,Euro Zone,EUR,Low Volatility Expected,,,29.1,consumer-inflation-expectation-920,Eurozone Consumer Inflation Expectation
406565,1572.0,Selling Price Expectations,2020-05-28 09:00:00,Euro Zone,EUR,Low Volatility Expected,,,-7.9,selling-price-expectations-1572,Eurozone Selling Price Expectations
406570,1418.0,Services Sentiment,2020-05-28 09:00:00,Euro Zone,EUR,Low Volatility Expected,,-27.0,-35.0,services-sentiment-1418,Eurozone Services Sentiment
406569,919.0,Industrial Sentiment,2020-05-28 09:00:00,Euro Zone,EUR,Low Volatility Expected,,,-30.4,industrial-sentiment-919,Eurozone Industrial Sentiment
406572,1199.0,CPI,2020-05-28 09:00:00,Iceland,ISK,Low Volatility Expected,,,0.5%,cpi-1199,Consumer Price Index (CPI)
406564,1200.0,CPI,2020-05-28 09:00:00,Iceland,ISK,Low Volatility Expected,,,2.2%,cpi-1200,Consumer Price Index (CPI)
406575,1335.0,Belgium CPI,2020-05-28 09:30:00,Belgium,EUR,Low Volatility Expected,,,0.57%,belgium-cpi-1335,Consumer Price Index (CPI)
406576,808.0,Belgium CPI,2020-05-28 09:30:00,Belgium,EUR,Low Volatility Expected,,,0.16%,belgium-cpi-808,Consumer Price Index (CPI)
405964,1184.0,PPI,2020-05-28 09:30:00,South Africa,ZAR,Low Volatility Expected,,4.4%,4.5%,ppi-1184,Producer Price Index (PPI)
405963,601.0,PPI,2020-05-28 09:30:00,South Africa,ZAR,Low Volatility Expected,,0.2%,0.3%,ppi-601,Producer Price Index (PPI)
406577,531.0,Italian PPI,2020-05-28 10:00:00,Italy,EUR,Low Volatility Expected,,,-1.0%,italian-ppi-531,Producer Price Index (PPI)
406579,750.0,Italian PPI,2020-05-28 10:00:00,Italy,EUR,Low Volatility Expected,,,-3.6%,italian-ppi-750,Producer Price Index (PPI)
406580,780.0,Irish Retail Sales,2020-05-28 10:00:00,Ireland,EUR,Low Volatility Expected,,,-12.7%,irish-retail-sales-780,Retail Sales
406578,1173.0,Irish Retail Sales,2020-05-28 10:00:00,Ireland,EUR,Low Volatility Expected,,,-11.1%,irish-retail-sales-1173,Retail Sales
406034,1385.0,Slovak Current Account,2020-05-28 11:00:00,Slovakia,EUR,Low Volatility Expected,,,-266.0M,slovak-current-account-1385,Current Account
406586,737.0,German CPI,2020-05-28 12:00:00,Germany,EUR,Low Volatility Expected,,0.6%,0.9%,german-cpi-737,Consumer Price Index (CPI)
406585,128.0,German CPI,2020-05-28 12:00:00,Germany,EUR,Moderate Volatility Expected,,,0.4%,german-cpi-128,Consumer Price Index (CPI)
406584,1555.0,German HICP,2020-05-28 12:00:00,Germany,EUR,Low Volatility Expected,,0.1%,0.4%,german-hicp-1555,Harmonised Index of Consumer Prices (HICP)
406583,1556.0,German HICP,2020-05-28 12:00:00,Germany,EUR,Low Volatility Expected,,0.5%,0.8%,german-hicp-1556,Harmonised Index of Consumer Prices (HICP)
405331,447.0,Interest Rate Decision,2020-05-28 12:00:00,Poland,PLN,Moderate Volatility Expected,,0.50%,0.50%,interest-rate-decision-447,Interest Rate Decision
406607,59.0,Core Durable Goods Orders,2020-05-28 12:30:00,United States,USD,High Volatility Expected,,-5.8%,-0.4%,core-durable-goods-orders-59, Durable Goods Orders
406603,1548.0,Core PCE Prices,2020-05-28 12:30:00,United States,USD,Low Volatility Expected,,1.30%,1.80%,core-pce-prices-1548, PCE Prices
406605,1315.0,Corporate Profits,2020-05-28 12:30:00,United States,USD,Low Volatility Expected,,,0.6%,corporate-profits-1315,Corporate Profits
406606,86.0,Durable Goods Orders,2020-05-28 12:30:00,United States,USD,Moderate Volatility Expected,,,-14.7%,durable-goods-orders-86,Durable Goods Orders
406604,343.0,GDP Price Index,2020-05-28 12:30:00,United States,USD,Moderate Volatility Expected,,1.4%,1.4%,gdp-price-index-343,Gross Domestic Product (GDP) Price Index
406601,1468.0,GDP Sales,2020-05-28 12:30:00,United States,USD,Low Volatility Expected,,,-4.3%,gdp-sales-1468,Gross Domestic Product (GDP) Sales
406609,1047.0,Goods Orders Non Defense Ex Air,2020-05-28 12:30:00,United States,USD,Low Volatility Expected,,-6.0%,-0.1%,goods-orders-non-defense-ex-air-1047,Goods Orders Non Defense Ex Air
406602,1571.0,PCE Prices,2020-05-28 12:30:00,United States,USD,Low Volatility Expected,,,1.3%,pce-prices-1571,PCE Prices
406599,914.0,Real Consumer Spending,2020-05-28 12:30:00,United States,USD,Low Volatility Expected,,,-7.6%,real-consumer-spending-914,Real Consumer Spending
406598,79.0,Current Account,2020-05-28 12:30:00,Canada,CAD,Moderate Volatility Expected,,-9.0B,-8.8B,current-account-79,Current Account
406614,761.0,Bank lending,2020-05-28 13:30:00,Brazil,BRL,Low Volatility Expected,,,2.9%,bank-lending-761,Bank lending
406616,232.0,Pending Home Sales,2020-05-28 14:00:00,United States,USD,High Volatility Expected,,-10.0%,-20.8%,pending-home-sales-232,Pending Home Sales
406615,902.0,Pending Home Sales Index,2020-05-28 14:00:00,United States,USD,Low Volatility Expected,,,88.2,pending-home-sales-index-902,Pending Home Sales Index
406617,662.0,KC Fed Composite Index,2020-05-28 15:00:00,United States,USD,Low Volatility Expected,,,-30,kc-fed-composite-index-662,KC Fed Composite Index
406618,899.0,KC Fed Manufacturing Index,2020-05-28 15:00:00,United States,USD,Low Volatility Expected,,,-62,kc-fed-manufacturing-index-899,KC Fed Manufacturing Index
406934,746.0,Industrial Production,2020-05-28 23:00:00,South Korea,KRW,Low Volatility Expected,,,4.6%,industrial-production-746,Industrial Production
406932,472.0,Industrial Production,2020-05-28 23:00:00,South Korea,KRW,Low Volatility Expected,,,7.1%,industrial-production-472,Industrial Production
406933,649.0,Service Sector Output,2020-05-28 23:00:00,South Korea,KRW,Low Volatility Expected,,,-4.4%,service-sector-output-649,Service Sector Output
406621,330.0,GfK Consumer Confidence,2020-05-28 23:01:00,United Kingdom,GBP,Low Volatility Expected,,-40,-33,gfk-consumer-confidence-330,GfK Consumer Confidence
406625,1001.0,Jobs/applications ratio,2020-05-28 23:30:00,Japan,JPY,Moderate Volatility Expected,,1.40,1.39,jobs-applications-ratio-1001,Jobs/applications ratio
406624,328.0,Tokyo Core CPI,2020-05-28 23:30:00,Japan,JPY,Moderate Volatility Expected,,0.1%,-0.1%,tokyo-core-cpi-328,Tokyo  Consumer Price Index (CPI)
406626,993.0,Tokyo CPI,2020-05-28 23:30:00,Japan,JPY,Low Volatility Expected,,,0.2%,tokyo-cpi-993,Tokyo Consumer Price Index (CPI)
406622,1908.0,CPI Tokyo Ex Food and Energy,2020-05-28 23:30:00,Japan,JPY,Moderate Volatility Expected,,,0.1%,cpi-tokyo-ex-food-and-energy-1908,Tokyo Consumer Price Index (CPI) Excluding Food and Energy
406623,298.0,Unemployment Rate,2020-05-28 23:30:00,Japan,JPY,Low Volatility Expected,,2.5%,2.5%,unemployment-rate-298,Unemployment Rate
406632,159.0,Industrial Production,2020-05-28 23:50:00,Japan,JPY,Moderate Volatility Expected,,-5.2%,-0.3%,industrial-production-159,Industrial Production
406629,999.0,Industrial Production forecast 1m ahead,2020-05-28 23:50:00,Japan,JPY,Low Volatility Expected,,,1.4%,industrial-production-forecast-1m-ahead-999,Industrial Production Forecast 1m Ahead
406630,1000.0,Industrial Production forecast 2m ahead,2020-05-28 23:50:00,Japan,JPY,Low Volatility Expected,,,-1.4%,industrial-production-forecast-2m-ahead-1000,Industrial Production Forecast 2m Ahead
406631,261.0,Retail Sales,2020-05-28 23:50:00,Japan,JPY,Moderate Volatility Expected,,-4.7%,-4.6%,retail-sales-261,Retail Sales
406634,1423.0,Housing Credit,2020-05-29 01:30:00,Australia,AUD,Low Volatility Expected,,,0.3%,housing-credit-1423,Housing Credit
406633,321.0,Private Sector Credit,2020-05-29 01:30:00,Australia,AUD,Moderate Volatility Expected,,,1.0%,private-sector-credit-321,Private Sector Credit
406635,790.0,Bank Lending,2020-05-29 02:00:00,Singapore,SGD,Low Volatility Expected,,,692.4B,bank-lending-790,Bank Lending
406648,991.0,Construction Orders,2020-05-29 05:00:00,Japan,JPY,Low Volatility Expected,,,-14.3%,construction-orders-991,Construction Orders
406647,148.0,Household Confidence,2020-05-29 05:00:00,Japan,JPY,Low Volatility Expected,,,21.6,household-confidence-148,Household Confidence
406649,152.0,Housing Starts,2020-05-29 05:00:00,Japan,JPY,Low Volatility Expected,,-16.0%,-7.6%,housing-starts-152,Housing Starts
406646,1154.0,Finnish GDP,2020-05-29 05:00:00,Finland,EUR,Low Volatility Expected,,,0.4%,finnish-gdp-1154,Gross Domestic Product (GDP)
406650,480.0,Finnish GDP,2020-05-29 05:00:00,Finland,EUR,Low Volatility Expected,,,-0.7%,finnish-gdp-480,Gross Domestic Product (GDP)
406651,768.0,Estonian GDP,2020-05-29 05:00:00,Estonia,EUR,Low Volatility Expected,,,3.9%,estonian-gdp-768,Gross Domestic Product (GDP)
406863,769.0,Estonian Industrial Production,2020-05-29 05:00:00,Estonia,EUR,Low Volatility Expected,,,-9.10%,estonian-industrial-production-769,Industrial Production
406864,1168.0,Estonian Industrial Production,2020-05-29 05:00:00,Estonia,EUR,Low Volatility Expected,,,-8.20%,estonian-industrial-production-1168,Industrial Production
406656,363.0,Nationwide HPI,2020-05-29 06:00:00,United Kingdom,GBP,Moderate Volatility Expected,,-0.3%,0.7%,nationwide-hpi-363,Nationwide HPI
406657,850.0,Nationwide HPI,2020-05-29 06:00:00,United Kingdom,GBP,Moderate Volatility Expected,,2.5%,3.7%,nationwide-hpi-850,Nationwide HPI
406654,134.0,German Import Price Index,2020-05-29 06:00:00,Germany,EUR,Low Volatility Expected,,-2.5%,-3.5%,german-import-price-index-134,Import Price Index
406653,1557.0,German Import Price Index,2020-05-29 06:00:00,Germany,EUR,Low Volatility Expected,,-4.0%,-5.5%,german-import-price-index-1557,Import Price Index
406661,740.0,German Retail Sales,2020-05-29 06:00:00,Germany,EUR,Low Volatility Expected,,,-2.8%,german-retail-sales-740,Retail Sales
406652,138.0,German Retail Sales,2020-05-29 06:00:00,Germany,EUR,Moderate Volatility Expected,,-7.3%,-5.6%,german-retail-sales-138,Retail Sales
406655,647.0,Unemployment Rate,2020-05-29 06:00:00,Denmark,DKK,Low Volatility Expected,,,3.6%,unemployment-rate-647,Unemployment Rate
406660,1420.0,Credit Indicator,2020-05-29 06:00:00,Norway,NOK,Low Volatility Expected,,,4.7%,credit-indicator-1420,Credit Indicator
406658,1301.0,M3 Money Supply,2020-05-29 06:00:00,South Africa,ZAR,Low Volatility Expected,,,9.49%,m3-money-supply-1301,M3 Money Supply
406659,1430.0,Private Sector Credit,2020-05-29 06:00:00,South Africa,ZAR,Low Volatility Expected,,4.50%,7.84%,private-sector-credit-1430,Private Sector Credit
406664,111.0,French Consumer Spending,2020-05-29 06:45:00,France,EUR,Moderate Volatility Expected,,-5.5%,-17.9%,french-consumer-spending-111,Consumer Spending
406663,113.0,French GDP,2020-05-29 06:45:00,France,EUR,Moderate Volatility Expected,,-0.1%,-5.8%,french-gdp-113,Gross Domestic Product (GDP)
406665,527.0,French PPI,2020-05-29 06:45:00,France,EUR,Low Volatility Expected,,,-1.7%,french-ppi-527,Producer Price Index (PPI)
406674,360.0,KOF Leading Indicators,2020-05-29 07:00:00,Switzerland,CHF,Moderate Volatility Expected,,63.5,63.5,kof-leading-indicators-360,KOF Leading Indicators
406673,1105.0,Money Supply,2020-05-29 07:00:00,Malaysia,MYR,Low Volatility Expected,,,3.6%,money-supply-1105,Money Supply
406676,458.0,Austrian GDP,2020-05-29 07:00:00,Austria,EUR,Low Volatility Expected,,,-2.5%,austrian-gdp-458,Gross Domestic Product (GDP)
406672,1190.0,Austrian PPI,2020-05-29 07:00:00,Austria,EUR,Low Volatility Expected,,,-1.5%,austrian-ppi-1190,Producer Price Index (PPI)
406679,805.0,Austrian PPI,2020-05-29 07:00:00,Austria,EUR,Low Volatility Expected,,,-0.9%,austrian-ppi-805,Producer Price Index (PPI)
406677,408.0,GDP,2020-05-29 07:00:00,Turkey,TRY,Moderate Volatility Expected,,5.0%,6.0%,gdp-408,Gross Domestic Product (GDP)
406678,613.0,Trade Balance,2020-05-29 07:00:00,Turkey,TRY,Low Volatility Expected,,,-3.40B,trade-balance-613,Trade Balance
406675,451.0,GDP,2020-05-29 07:00:00,Hungary,HUF,Moderate Volatility Expected,,,4.5%,gdp-451,Gross Domestic Product (GDP)
406693,1186.0,GDP,2020-05-29 07:30:00,Sweden,SEK,Moderate Volatility Expected,,0.8%,,gdp-1186,Gross Domestic Product (GDP)
406694,426.0,GDP,2020-05-29 07:30:00,Sweden,SEK,Moderate Volatility Expected,,0.2%,,gdp-426,Gross Domestic Product (GDP)
406689,797.0,Household Lending Growth,2020-05-29 07:30:00,Sweden,SEK,Low Volatility Expected,,,5.2%,household-lending-growth-797,Household Lending Growth
406690,630.0,Trade Balance,2020-05-29 07:30:00,Sweden,SEK,Low Volatility Expected,,,4.10B,trade-balance-630,Trade Balance
406692,1239.0,Current Account,2020-05-29 07:30:00,Thailand,THB,Low Volatility Expected,,,0.700B,current-account-1239,Current Account (USD)
406685,1320.0,Exports,2020-05-29 07:30:00,Thailand,THB,Low Volatility Expected,,,-2.20%,exports-1320,Exports
406686,1294.0,Imports,2020-05-29 07:30:00,Thailand,THB,Low Volatility Expected,,,4.40%,imports-1294,Imports
406687,479.0,Private Consumption,2020-05-29 07:30:00,Thailand,THB,Low Volatility Expected,,,-4.9%,private-consumption-479,Private Consumption
406688,802.0,Private Investment,2020-05-29 07:30:00,Thailand,THB,Low Volatility Expected,,,-1.0%,private-investment-802,Private Investment
406691,475.0,Trade Balance,2020-05-29 07:30:00,Thailand,THB,Low Volatility Expected,,,2.30B,trade-balance-475,Trade Balance
406695,749.0,Italian GDP,2020-05-29 08:00:00,Italy,EUR,Low Volatility Expected,,,-4.8%,italian-gdp-749,Gross Domestic Product (GDP)
406704,179.0,Italian GDP,2020-05-29 08:00:00,Italy,EUR,Low Volatility Expected,,-0.3%,-4.7%,italian-gdp-179,Gross Domestic Product (GDP)
406699,962.0,Spanish Current account,2020-05-29 08:00:00,Spain,EUR,Low Volatility Expected,,,1.33B,spanish-current-account-962,Current Account
406703,540.0,GDP,2020-05-29 08:00:00,Taiwan,TWD,Low Volatility Expected,,,1.54%,gdp-540,Gross Domestic Product (GDP)
406702,873.0,CPI,2020-05-29 08:00:00,Poland,PLN,Moderate Volatility Expected,,-0.2%,0.2%,cpi-873,Consumer Price Index (CPI)
406701,445.0,CPI,2020-05-29 08:00:00,Poland,PLN,Moderate Volatility Expected,,,3.4%,cpi-445,Consumer Price Index (CPI)
406698,1398.0,Central Bank Currency Purchase,2020-05-29 08:00:00,Norway,NOK,Low Volatility Expected,,,"-2,100.0M",central-bank-currency-purchase-1398,Central Bank Currency Purchase
403506,1537.0,Unemployment Change,2020-05-29 08:00:00,Norway,NOK,Low Volatility Expected,,,75.15K,unemployment-change-1537,Unemployment Change
406700,1308.0,Unemployment Rate n.s.a.,2020-05-29 08:00:00,Norway,NOK,Low Volatility Expected,,,9.60%,unemployment-rate-n.s.a.-1308,Unemployment Rate n.s.a.
406697,198.0,M3 Money Supply,2020-05-29 08:00:00,Euro Zone,EUR,Low Volatility Expected,,5.5%,7.5%,m3-money-supply-198,Eurozone M3 Money Supply
406696,1901.0,Loans to Non Financial Corporations,2020-05-29 08:00:00,Euro Zone,EUR,Low Volatility Expected,,,5.4%,loans-to-non-financial-corporations-1901,Eurozone Loans to Non Financial Corporations
406725,748.0,Italian CPI,2020-05-29 09:00:00,Italy,EUR,Low Volatility Expected,,-0.2%,0.1%,italian-cpi-748,Consumer Price Index (CPI)
406728,178.0,Italian CPI,2020-05-29 09:00:00,Italy,EUR,Moderate Volatility Expected,,-0.3%,0.1%,italian-cpi-178,Consumer Price Index (CPI)
406726,946.0,Italian HICP,2020-05-29 09:00:00,Italy,EUR,Low Volatility Expected,,0.1%,2.2%,italian-hicp-946,Harmonised Index of Consumer Prices (HICP)
406727,947.0,Italian HICP,2020-05-29 09:00:00,Italy,EUR,Low Volatility Expected,,-0.3%,0.1%,italian-hicp-947,Harmonised Index of Consumer Prices (HICP)
406721,773.0,Greek PPI,2020-05-29 09:00:00,Greece,EUR,Low Volatility Expected,,,-9.1%,greek-ppi-773,Producer Price Index (PPI)
406730,624.0,Greek Retail Sales,2020-05-29 09:00:00,Greece,EUR,Low Volatility Expected,,,3.5%,greek-retail-sales-624,Retail Sales
406723,68.0,CPI,2020-05-29 09:00:00,Euro Zone,EUR,High Volatility Expected,,0.1%,0.7%,cpi-68,Eurozone Consumer Price Index (CPI)
406729,1897.0,"CPI, n.s.a",2020-05-29 09:00:00,Euro Zone,EUR,Low Volatility Expected,,,105.48,"cpi,-n.s.a-1897",Eurozone Consumer Price Index (CPI) Not Seasonally Adjusted (NSA)
406724,1900.0,HICP ex Energy & Food,2020-05-29 09:00:00,Euro Zone,EUR,Low Volatility Expected,,0.8%,1.2%,hicp-ex-energy-&-food-1900,Eurozone Harmonised Index of Consumer Prices (HICP) excluding Energy and Food
406720,1252.0,GDP,2020-05-29 09:00:00,Iceland,ISK,Low Volatility Expected,,,4.7%,gdp-1252,Gross Domestic Product (GDP)
406722,1260.0,GDP,2020-05-29 09:00:00,Iceland,ISK,Low Volatility Expected,,,4.8%,gdp-1260,Gross Domestic Product (GDP)
405002,1359.0,Federal Fiscal Deficit,2020-05-29 10:00:00,India,INR,Low Volatility Expected,,,"10,364.85B",federal-fiscal-deficit-1359,Federal Fiscal Deficit
